STOP DATE,"STOP TIME","SENT TO STATE","INCIDENT NUMBER","STOP TYPE DESCRIPTION","GEO CODE","ANONYMOUS HOUSE NUMBER","ADDRESS STREET","CROSS STREET","RACE DESCRIPTION","SEX DESCRIPTION","RESIDENCY CODE","AGE IN YEARS (at time of contact)","PAT-DOWN FRISK CONDUCTED","SEARCH CONDUCTED","CITATION ISSUED","ARREST MADE","REASON FOR STOP - DRUG TRANSACTION","REASON FOR STOP - RADIO BROADCAST CFS","REASON FOR STOP - FITS DESCRIPTION","REASON FOR STOP - CASING","REASON FOR STOP - PROXIMITY","REASON FOR STOP - GANG ENFORCEMENT","REASON FOR STOP - SUSPICIOUS ACTIVITY","REASON FOR STOP - OTHER","FRISK CONDUCTED BY","REASON FOR FRISK - ADMINISTRATIVE","REASON FOR FRISK - VERBAL THREATS","REASON FOR FRISK - CRIMINAL VIOLENT BEHAVIOR","REASON FOR FRISK - VIOLENT BEHAVIOR","REASON FOR FRISK - VIOLENT CRIME","REASON FOR FRISK - SUSPICIOUS BULGE","REASON FOR FRISK - EVASIVE","REASON FOR FRISK - OTHER","PAT-DOWN FRISK LED TO SEARCH BEYOND","SEARCH CONDUCTED BY","REASON FOR SEARCH - ADMINISTRATIVE","REASON FOR SEARCH - DRUGS","REASON FOR SEARCH - HARD OBJECT","REASON FOR SEARCH - FIREARM","REASON FOR SEARCH - OTHER WEAPON","REASON FOR SEARCH - OTHER","CONTRABAND FOUND","CONTRABAND FOUND - DRUGS","CONTRABAND FOUND - DRUG PARAPHERNALIA","CONTRABAND FOUND - ALCOHOL","CONTRABAND FOUND - WEAPON","CONTRABAND FOUND - STOLEN PROPERTY","CONTRABAND FOUND - OTHER","MAPPING ADDRESS"
08/02/2016,"22:34","NO","UF1601913","MOTOR VEHICLE NON-IVC","57806","1 BLOCK","WASHINGTON","HIGH CROSS","WHITE","MALE","Y","19","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 WASHINGTON ,URBANA,IL"
08/02/2016,"23:37","YES","UU1604104","PEDESTRIAN","51907","1800 BLOCK","CUNNINGHAM AV",,"WHITE","FEMALE","Y","17","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","1800 CUNNINGHAM AV ,URBANA,IL"
08/02/2016,"23:38","YES","UU1604104","PEDESTRIAN","51907","1800 BLOCK","CUNNINGHAM AV",,"BLACK OR AFRICAN AMERICAN","MALE","Y","14","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","1800 CUNNINGHAM AV ,URBANA,IL"
08/01/2016,"14:16","YES","UU1604097","PEDESTRIAN","54711","1 BLOCK","UNIVERSITY AVE","CUNNINGHAM","BLACK OR AFRICAN AMERICAN","MALE","Y","25","NO","YES","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","YES","NO","NO","NO","NO","YES","YES","NO","NO","NO","NO","NO","1 UNIVERSITY AVE ,URBANA,IL"
08/01/2016,"19:56","NO","UF1601918","PEDESTRIAN","57705","1600 BLOCK","IVANHOE WAY",,"BLACK OR AFRICAN AMERICAN","FEMALE","Y","27","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1600 IVANHOE WAY ,URBANA,IL"
08/01/2016,"22:41","NO","UF1601910","MOTOR VEHICLE NON-IVC","63401","2800 BLOCK","S RACE",,"WHITE","FEMALE","N","16","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2800 S RACE ,URBANA,IL"
07/31/2016,"21:51","NO","UU1604082","MOTOR VEHICLE NON-IVC","54602","1300 BLOCK","N LINCOLN AV",,"BLACK OR AFRICAN AMERICAN","MALE","N","22","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1300 N LINCOLN AV ,URBANA,IL"
07/31/2016,"22:05","NO","UU1604083","PEDESTRIAN","54613","900 BLOCK","W UNIVERSITY AV",,"BLACK OR AFRICAN AMERICAN","FEMALE","N","40","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","900 W UNIVERSITY AV ,URBANA,IL"
07/31/2016,"22:10","NO","UU1604083","PEDESTRIAN","54613","900 BLOCK","W UNIVERSITY AV",,"BLACK OR AFRICAN AMERICAN","MALE","Y","24","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","900 W UNIVERSITY AV ,URBANA,IL"
07/30/2016,"00:11","YES","UU1604040","PEDESTRIAN","60504","1300 BLOCK","E FLORIDA AVE",,"WHITE","MALE","N","25","YES","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","CONSENT","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1300 E FLORIDA AVE ,URBANA,IL"
07/30/2016,"03:43","NO","UF1601889","PEDESTRIAN","54609","1 BLOCK","LINCOLN","FAIRVIEW","BLACK OR AFRICAN AMERICAN","MALE","N","21","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 LINCOLN ,URBANA,IL"
07/30/2016,"21:25","YES","UT1603620","PEDESTRIAN","57705","900 BLOCK","S LIERMAN",,"BLACK OR AFRICAN AMERICAN","MALE","Y","13","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","900 S LIERMAN ,URBANA,IL"
07/30/2016,"22:34","NO","UF1601901","PEDESTRIAN","54712","800 BLOCK","E MAIN",,"BLACK OR AFRICAN AMERICAN","MALE","Y","19","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","800 E MAIN ,URBANA,IL"
07/29/2016,"00:17","NO","UF1601908","PEDESTRIAN","57705","1600 BLOCK","IVANHOE WAY",,"WHITE","FEMALE","Y","38","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1600 IVANHOE WAY ,URBANA,IL"
07/29/2016,"01:07","NO","UF1601917","PEDESTRIAN","57705","1500 BLOCK","HUNTER",,"BLACK OR AFRICAN AMERICAN","FEMALE","Y","35","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1500 HUNTER ,URBANA,IL"
07/29/2016,"04:16","YES","UU1604012","PEDESTRIAN","51808","2000 BLOCK","N LINCOLN AV",,"BLACK OR AFRICAN AMERICAN","MALE","N","23","YES","YES","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","YES","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","2000 N LINCOLN AV ,URBANA,IL"
07/29/2016,"04:18","NO","UU1604012","MOTOR VEHICLE NON-IVC","51808","2000 BLOCK","N LINCOLN AV",,"WHITE","MALE","N","22","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2000 N LINCOLN AV ,URBANA,IL"
07/29/2016,"05:16","YES","UU1604013","PEDESTRIAN","99999","800 BLOCK","N STATE ST",,"BLACK OR AFRICAN AMERICAN","MALE","N","50","NO","YES","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","800 N STATE ST ,URBANA,IL"
07/29/2016,"13:55","YES","UU1604025","PEDESTRIAN","57901","100 BLOCK","S HIGH CROSS RD",,"BLACK OR AFRICAN AMERICAN","FEMALE","N","26","NO","YES","NO","YES","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","100 S HIGH CROSS RD ,URBANA,IL"
07/29/2016,"16:30","NO","UF1601890","PEDESTRIAN","60504","1800 BLOCK","PHILO RD",,"BLACK OR AFRICAN AMERICAN","MALE","N","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1800 PHILO RD ,URBANA,IL"
07/29/2016,"19:12","YES","UU1604032","PEDESTRIAN","60603","2500 BLOCK","PHILO RD",,"WHITE","MALE","Y","17","NO","YES","NO","NO","NO","YES","YES","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","2500 PHILO RD ,URBANA,IL"
07/29/2016,"22:19","NO","UF1601888","MOTOR VEHICLE NON-IVC","54713","100 BLOCK","N COTTAGE GROVE",,"BLACK OR AFRICAN AMERICAN","MALE","N","35","NO","NO","NO","NO","NO","NO","YES","NO","YES","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","100 N COTTAGE GROVE ,URBANA,IL"
07/29/2016,"23:06","NO","UF1601891","PEDESTRIAN","54615","100 BLOCK","N BROADWAY",,"WHITE","MALE","N","42","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","100 N BROADWAY ,URBANA,IL"
07/29/2016,"23:14","NO","UU1604036","PEDESTRIAN","54615","100 BLOCK","W WATER ST",,"BLACK OR AFRICAN AMERICAN","MALE","Y","33","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","100 W WATER ST ,URBANA,IL"
07/28/2016,"00:17","NO","UF1601876","MOTOR VEHICLE NON-IVC","57602","400 BLOCK","S VINE ST",,"WHITE","FEMALE","Y","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","400 S VINE ST ,URBANA,IL"
07/28/2016,"00:17","NO","UF1601876","MOTOR VEHICLE NON-IVC","57602","400 BLOCK","S VINE ST",,"WHITE","MALE","Y","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","400 S VINE ST ,URBANA,IL"
07/28/2016,"00:37","NO","UF1601851","PEDESTRIAN","60511","1 BLOCK","MUMFORD","COTTAGE GROVE","BLACK OR AFRICAN AMERICAN","FEMALE","Y","16","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 MUMFORD ,URBANA,IL"
07/28/2016,"11:26","YES","UU1603998","PEDESTRIAN","57609","1 BLOCK","VINE ST","FAIRLAWN DR","BLACK OR AFRICAN AMERICAN","MALE","N","45","NO","YES","NO","YES","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","1 VINE ST ,URBANA,IL"
07/28/2016,"18:01","NO","UF1601916","PEDESTRIAN","57705","1600 BLOCK","IVANHOE",,"BLACK OR AFRICAN AMERICAN","FEMALE","Y","29","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1600 IVANHOE ,URBANA,IL"
07/28/2016,"20:58","YES","UF1601874","PEDESTRIAN","54614","300 BLOCK","SPRINGFIELD",,"BLACK OR AFRICAN AMERICAN","MALE","U","33","YES","YES","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","YES","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","300 SPRINGFIELD ,URBANA,IL"
07/28/2016,"22:30","NO","UF1601904","PEDESTRIAN","60508","2000 BLOCK","VAWTER",,"BLACK OR AFRICAN AMERICAN","MALE","Y","23","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2000 VAWTER ,URBANA,IL"
07/28/2016,"22:30","NO","UF1601904","PEDESTRIAN","60508","2000 BLOCK","VAWTER",,"BLACK OR AFRICAN AMERICAN","MALE","Y","26","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2000 VAWTER ,URBANA,IL"
07/28/2016,"22:30","NO","UF1601904","PEDESTRIAN","60508","2000 BLOCK","VAWTER",,"BLACK OR AFRICAN AMERICAN","MALE","Y","35","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2000 VAWTER ,URBANA,IL"
07/28/2016,"22:41","NO","UF1601904","PEDESTRIAN","60508","2000 BLOCK","VAWTER",,"BLACK OR AFRICAN AMERICAN","FEMALE","Y","29","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2000 VAWTER ,URBANA,IL"
07/28/2016,"23:31","NO","UU1604008","MOTOR VEHICLE NON-IVC","60508","1200 BLOCK","MITCHEM DR",,"BLACK OR AFRICAN AMERICAN","MALE","N","75","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1200 MITCHEM DR ,URBANA,IL"
07/28/2016,"23:31","NO","UU1604008","PEDESTRIAN","60508","1200 BLOCK","MITCHEM DR",,"WHITE","FEMALE","Y","57","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1200 MITCHEM DR ,URBANA,IL"
07/28/2016,"23:43","YES","UU1604009","PEDESTRIAN","51902","1000 BLOCK","AIRPORT RD",,"WHITE","MALE","N","21","YES","YES","NO","NO","NO","NO","NO","NO","YES","NO","NO","YES","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","YES","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1000 AIRPORT RD ,URBANA,IL"
